"school","sex","age","address","famsize","parent_status","mother_edu","father_edu","Mjob","Fjob","reason","guardian","traveltime","studytime","failures","schoolsup","famsup","paid","activities","nursery","higher","internet","romantic","famrel","freetime","goout","weekday_alcohol_consume","weekend_alcohol_consume","health","absences","first_period_grade","second_period_grade","final_grade","subject","avg_grade","performance","absence_level","parent_edu"
"MS","Male",16,"Rural","Large","Together","2","1","other","services","reputation","mother",2,"Medium","0","no","no","no","yes","yes","yes","yes","no","5","2","1","1","1","2",0,8,7,0,"Portuguese",5,"Low","None",2.5
"MS","Female",16,"Urban","Small","Together","1","1","at_home","other","other","mother",3,"Medium","0","no","yes","no","no","yes","yes","yes","no","4","3","2","1","3","5",6,6,8,8,"Portuguese",7.33,"Low","Moderate",2
"MS","Female",16,"Rural","Large","Together","2","3","at_home","services","other","mother",2,"Medium","0","no","yes","no","yes","yes","yes","yes","no","3","3","3","1","1","2",0,8,10,10,"Portuguese",9.33,"Medium","None",3.5
"MS","Female",16,"Urban","Large","Together","4","4","health","health","course","mother",1,"Medium","0","no","yes","no","no","yes","yes","yes","yes","4","3","4","1","2","3",4,8,8,8,"Portuguese",8,"Low","Low",5
"MS","Male",18,"Urban","Small","Together","4","4","at_home","health","home","mother",1,"Very High","0","no","yes","no","yes","yes","no","yes","yes","5","5","5","5","5","5",2,5,6,6,"Portuguese",5.67,"Low","Low",5
"MS","Female",16,"Rural","Small","Together","3","4","at_home","other","other","mother",3,"Medium","0","no","yes","no","no","no","yes","no","no","4","2","1","1","1","2",2,7,9,8,"Portuguese",8,"Low","Low",4.5
"MS","Male",17,"Urban","Small","Together","4","4","other","services","home","mother",1,"High","0","no","yes","no","no","yes","yes","yes","no","4","4","3","1","2","5",0,15,14,16,"Portuguese",15,"High","None",5
"MS","Female",17,"Rural","Large","Together","4","1","other","other","other","mother",1,"Low","0","no","no","no","no","yes","yes","yes","yes","4","2","3","1","2","5",1,13,14,14,"Portuguese",13.67,"Medium","Low",3.5
"MS","Male",16,"Urban","Small","Together","2","2","services","services","other","mother",4,"High","0","no","no","no","no","yes","yes","no","no","5","1","3","2","2","3",0,10,9,10,"Portuguese",9.67,"Medium","None",3
"MS","Female",17,"Rural","Large","Together","2","2","at_home","other","other","mother",1,"Low","0","no","yes","yes","no","yes","yes","yes","no","5","1","3","1","2","5",5,9,9,9,"Portuguese",9,"Low","Low",3
"MS","Female",16,"Urban","Small","Together","4","4","services","services","other","father",2,"Low","0","no","yes","no","no","yes","yes","no","no","5","1","3","1","2","5",1,11,11,11,"Portuguese",11,"Medium","Low",5
"MS","Male",17,"Urban","Large","Together","3","3","services","services","home","mother",1,"Low","0","no","yes","no","yes","yes","yes","yes","no","4","1","4","5","5","3",8,7,10,9,"Portuguese",8.67,"Low","Moderate",4
"MS","Male",17,"Urban","Large","Together","1","1","at_home","services","other","mother",3,"Medium","0","no","no","no","no","yes","yes","yes","yes","5","1","3","3","3","1",0,10,10,10,"Portuguese",10,"Medium","None",2
"MS","Male",16,"Urban","Large","Together","2","1","health","services","other","mother",2,"Medium","0","no","no","no","no","no","yes","yes","yes","4","2","2","1","4","5",2,9,7,8,"Portuguese",8,"Low","Low",2.5
"MS","Female",16,"Urban","Small","Together","2","1","other","services","other","mother",1,"Medium","0","no","no","no","no","yes","yes","yes","yes","3","2","2","1","1","3",0,14,15,16,"Portuguese",15,"High","None",2.5
"MS","Male",16,"Urban","Small","Together","4","4","teacher","health","other","father",1,"Low","0","no","yes","no","no","yes","yes","yes","no","4","1","2","2","5","5",0,11,12,12,"Portuguese",11.67,"Medium","None",5
"MS","Male",15,"Rural","Large","Together","1","2","other","services","course","mother",3,"Medium","0","no","yes","no","yes","yes","yes","no","no","5","5","5","1","3","5",11,9,11,10,"Portuguese",10,"Medium","Moderate",2.5
"MS","Male",15,"Urban","Small","Apart","2","2","other","other","reputation","mother",3,"Very High","0","no","yes","no","yes","yes","yes","no","no","5","4","5","2","3","5",8,13,14,14,"Portuguese",13.67,"Medium","Moderate",3
"MS","Male",15,"Urban","Small","Apart","2","1","services","services","course","mother",1,"Low","0","no","no","no","yes","yes","yes","yes","no","4","3","3","1","2","5",11,12,13,12,"Portuguese",12.33,"Medium","Moderate",2.5
"MS","Female",16,"Rural","Small","Together","2","2","other","other","course","mother",1,"High","0","no","yes","no","no","no","yes","no","yes","4","3","3","2","2","5",2,11,11,11,"Portuguese",11,"Medium","Low",3
"MS","Female",16,"Urban","Small","Together","4","1","other","other","home","mother",2,"Medium","0","no","yes","no","yes","yes","yes","yes","no","1","2","4","2","2","1",8,9,10,10,"Portuguese",9.67,"Medium","Moderate",3.5
"MS","Female",17,"Urban","Large","Together","3","2","at_home","other","home","mother",2,"Low","0","no","no","no","no","yes","yes","no","yes","4","3","3","2","2","1",5,9,11,11,"Portuguese",10.33,"Medium","Low",3.5
"MS","Female",17,"Rural","Large","Together","2","2","other","other","other","mother",2,"Medium","0","yes","no","yes","no","yes","yes","no","no","5","1","3","1","1","5",0,11,9,11,"Portuguese",10.33,"Medium","None",3
"MS","Female",16,"Urban","Large","Together","4","4","teacher","services","course","mother",2,"High","0","no","yes","no","no","yes","yes","yes","yes","5","3","5","1","4","5",1,10,11,12,"Portuguese",11,"Medium","Low",5
"MS","Male",17,"Rural","Large","Together","4","4","health","other","course","father",3,"Low","3","no","no","no","yes","yes","yes","yes","yes","3","3","3","1","3","5",2,9,9,8,"Portuguese",8.67,"Low","Low",5
"MS","Male",17,"Rural","Small","Together","1","3","other","other","course","father",2,"Low","0","no","no","no","yes","yes","yes","no","yes","5","1","2","3","3","5",2,12,11,12,"Portuguese",11.67,"Medium","Low",3
"MS","Male",17,"Urban","Large","Together","3","4","services","other","other","mother",1,"Medium","1","no","yes","no","yes","no","yes","yes","yes","5","4","4","3","4","5",8,8,9,8,"Portuguese",8.33,"Low","Moderate",4.5
"MS","Female",17,"Urban","Large","Together","4","4","health","health","course","father",1,"Medium","0","no","yes","no","no","yes","yes","yes","no","5","2","5","1","1","5",0,13,15,16,"Portuguese",14.67,"High","None",5
"MS","Male",16,"Rural","Small","Together","4","1","other","at_home","other","father",1,"Low","0","no","no","no","no","yes","yes","yes","no","4","1","2","2","1","2",0,10,11,11,"Portuguese",10.67,"Medium","None",3.5
"MS","Female",17,"Urban","Large","Apart","1","1","at_home","at_home","other","mother",1,"Medium","0","no","no","no","yes","yes","yes","yes","yes","4","5","5","1","2","3",2,11,10,11,"Portuguese",10.67,"Medium","Low",2
"MS","Female",17,"Rural","Large","Together","4","2","other","other","course","mother",2,"Medium","0","yes","yes","no","no","no","yes","yes","no","4","3","3","2","3","5",0,17,18,18,"Portuguese",17.67,"High","None",4
"MS","Male",16,"Urban","Small","Apart","2","2","other","services","course","father",2,"Medium","0","no","yes","no","no","no","yes","yes","yes","4","1","2","2","2","5",0,12,13,13,"Portuguese",12.67,"Medium","None",3
"MS","Male",17,"Urban","Large","Together","3","2","other","other","other","father",2,"Medium","0","no","yes","yes","no","yes","yes","yes","no","4","1","2","2","2","1",0,13,14,13,"Portuguese",13.33,"Medium","None",3.5
"MS","Male",19,"Urban","Large","Together","1","1","other","other","other","mother",1,"Medium","2","no","yes","no","yes","yes","no","yes","no","4","4","3","3","4","4",2,9,9,10,"Portuguese",9.33,"Medium","Low",2
"MS","Male",17,"Urban","Small","Apart","1","0","other","other","home","mother",1,"Low","0","no","no","no","no","yes","yes","no","yes","4","1","2","1","1","5",4,11,11,12,"Portuguese",11.33,"Medium","Low",1.5
"MS","Female",17,"Rural","Large","Together","1","1","at_home","at_home","course","father",2,"Low","0","no","yes","no","yes","yes","no","yes","yes","3","5","5","2","2","4",3,10,11,10,"Portuguese",10.33,"Medium","Low",2
"MS","Female",16,"Rural","Large","Together","1","2","other","other","home","father",1,"High","0","yes","yes","no","no","no","yes","yes","yes","4","3","4","1","1","3",5,13,14,13,"Portuguese",13.33,"Medium","Low",2.5
"MS","Male",16,"Rural","Small","Together","1","2","other","at_home","course","mother",1,"Low","0","no","no","no","no","yes","yes","no","no","4","4","4","2","4","5",4,9,10,11,"Portuguese",10,"Medium","Low",2.5
"MS","Female",17,"Rural","Large","Together","3","1","other","other","course","mother",2,"Medium","3","no","yes","no","yes","no","yes","yes","yes","5","4","4","1","1","5",2,7,9,10,"Portuguese",8.67,"Medium","Low",3
"MS","Male",17,"Rural","Large","Together","2","2","other","other","course","mother",2,"Low","0","no","no","no","yes","yes","no","no","yes","5","5","5","3","5","5",0,8,13,10,"Portuguese",10.33,"Medium","None",3
"MS","Male",18,"Rural","Large","Together","1","0","at_home","at_home","course","other",3,"Low","1","yes","yes","no","no","yes","yes","no","no","4","3","2","1","1","4",0,12,12,13,"Portuguese",12.33,"Medium","None",1.5
"MS","Male",17,"Rural","Large","Together","1","1","other","services","course","mother",2,"Low","0","no","yes","no","yes","no","yes","yes","yes","4","5","5","1","3","2",0,10,9,10,"Portuguese",9.67,"Medium","None",2
"MS","Male",18,"Urban","Small","Together","1","1","at_home","at_home","course","mother",2,"Medium","0","no","yes","no","yes","yes","yes","no","no","4","3","3","1","4","5",6,10,9,10,"Portuguese",9.67,"Medium","Moderate",2
"MS","Female",16,"Rural","Small","Together","2","2","other","services","course","father",1,"Medium","0","no","no","no","yes","yes","yes","no","yes","5","4","3","1","1","1",0,11,13,12,"Portuguese",12,"Medium","None",3
"MS","Male",17,"Urban","Large","Together","2","2","other","other","course","mother",1,"Low","1","no","no","no","yes","yes","yes","no","yes","1","2","1","2","3","5",0,7,0,0,"Portuguese",2.33,"Low","None",3
"MS","Male",16,"Rural","Large","Together","3","2","services","other","course","father",2,"Low","0","no","no","no","no","yes","yes","yes","no","4","5","5","2","3","5",2,11,9,10,"Portuguese",10,"Medium","Low",3.5
"MS","Male",16,"Rural","Small","Together","1","1","at_home","other","course","mother",2,"Low","0","no","no","no","yes","yes","yes","yes","no","4","5","5","2","4","5",0,10,10,9,"Portuguese",9.67,"Low","None",2
"MS","Male",18,"Rural","Large","Together","1","1","services","other","course","other",2,"Low","1","no","yes","no","no","yes","no","yes","yes","5","3","3","2","3","5",2,9,7,9,"Portuguese",8.33,"Low","Low",2
"MS","Male",18,"Rural","Large","Together","3","2","services","other","course","mother",1,"Low","1","no","no","no","no","yes","no","yes","no","2","3","1","2","2","5",0,4,0,0,"Portuguese",1.33,"Low","None",3.5
"MS","Male",19,"Urban","Large","Together","3","2","at_home","services","course","mother",2,"Low","3","no","no","no","yes","yes","yes","no","no","3","2","1","1","1","3",4,6,11,9,"Portuguese",8.67,"Low","Low",3.5
"MS","Male",18,"Urban","Large","Together","3","3","at_home","at_home","course","mother",1,"Medium","2","no","yes","no","yes","yes","no","yes","no","4","4","5","1","3","3",9,4,8,8,"Portuguese",6.67,"Low","Moderate",4
"MS","Male",16,"Rural","Large","Together","2","2","services","services","course","mother",2,"Low","0","no","yes","no","yes","yes","yes","yes","yes","5","4","3","2","4","4",6,7,8,8,"Portuguese",7.67,"Low","Moderate",3
"MS","Male",19,"Urban","Large","Together","2","1","at_home","other","course","other",2,"Low","3","no","no","no","yes","no","no","yes","yes","4","4","3","1","3","5",4,8,9,9,"Portuguese",8.67,"Low","Low",2.5
"MS","Female",16,"Urban","Large","Apart","3","2","services","at_home","course","mother",2,"Medium","2","no","yes","no","yes","yes","yes","no","yes","2","5","5","1","1","1",8,5,5,7,"Portuguese",5.67,"Low","Moderate",3.5
"MS","Female",17,"Urban","Large","Together","1","1","other","at_home","course","mother",1,"Low","0","no","yes","no","yes","yes","yes","no","no","4","3","2","1","2","5",9,7,9,10,"Portuguese",8.67,"Medium","Moderate",2
"MS","Male",20,"Rural","Large","Together","1","1","other","other","course","other",2,"Low","1","no","yes","no","no","yes","no","yes","yes","4","4","3","2","4","4",12,8,11,10,"Portuguese",9.67,"Medium","Moderate",2
"MS","Female",18,"Rural","Large","Apart","4","3","services","services","course","mother",1,"Low","0","no","yes","no","no","yes","yes","yes","no","5","4","4","3","4","2",8,10,11,10,"Portuguese",10.33,"Medium","Moderate",4.5
"MS","Male",18,"Rural","Large","Together","3","2","other","other","course","mother",2,"Low","0","no","yes","no","no","no","yes","yes","no","2","5","5","5","5","5",8,9,10,11,"Portuguese",10,"Medium","Moderate",3.5
"MS","Male",19,"Rural","Large","Together","1","1","other","services","home","other",3,"Medium","1","no","no","no","no","yes","yes","yes","no","5","4","4","3","3","2",8,10,9,11,"Portuguese",10,"Medium","Moderate",2
"MS","Male",17,"Urban","Large","Together","3","3","health","other","course","mother",2,"Medium","1","no","yes","no","no","yes","yes","yes","no","4","5","4","2","3","3",4,8,9,10,"Portuguese",9,"Medium","Low",4
"MS","Male",18,"Urban","Small","Together","1","3","at_home","services","course","mother",1,"Low","0","no","no","no","no","yes","no","yes","yes","4","3","3","2","3","3",0,9,10,9,"Portuguese",9.33,"Low","None",3
"MS","Male",19,"Rural","Large","Together","1","1","other","other","home","other",3,"Low","1","no","yes","no","no","yes","yes","yes","no","4","4","4","3","3","5",4,8,9,10,"Portuguese",9,"Medium","Low",2
"MS","Female",18,"Urban","Large","Apart","1","2","at_home","other","course","mother",2,"Medium","2","no","yes","no","no","yes","yes","no","no","4","3","3","1","1","5",2,6,8,8,"Portuguese",7.33,"Low","Low",2.5
"MS","Female",19,"Urban","Small","Apart","1","1","at_home","other","course","mother",1,"Low","0","no","yes","no","no","yes","no","no","no","1","4","4","1","1","5",0,6,8,7,"Portuguese",7,"Low","None",2
"MS","Female",18,"Rural","Large","Together","2","2","other","other","other","mother",2,"Low","1","no","no","no","no","yes","no","yes","yes","5","5","5","1","1","3",0,8,6,0,"Portuguese",4.67,"Low","None",3
"MS","Female",17,"Rural","Large","Together","0","0","at_home","other","course","mother",2,"Low","0","no","yes","no","no","yes","yes","yes","no","4","4","3","1","1","5",0,10,11,11,"Portuguese",10.67,"Medium","None",1
"MS","Female",17,"Rural","Small","Apart","3","1","other","at_home","course","other",2,"High","0","no","yes","yes","no","yes","no","no","no","4","2","3","2","2","3",5,8,7,8,"Portuguese",7.67,"Low","Low",3
"MS","Female",17,"Urban","Large","Together","4","2","teacher","services","home","mother",1,"Medium","0","yes","yes","no","yes","yes","yes","yes","no","5","5","5","1","3","5",0,8,8,0,"Portuguese",5.33,"Low","None",4
"MS","Female",18,"Rural","Small","Together","2","2","services","services","course","mother",1,"Medium","1","no","yes","no","yes","yes","yes","yes","no","2","3","3","1","2","4",3,7,6,8,"Portuguese",7,"Low","Low",3
"MS","Female",17,"Urban","Large","Together","4","1","health","at_home","course","mother",1,"Low","0","no","yes","no","no","yes","yes","no","yes","3","2","2","1","1","5",0,8,10,9,"Portuguese",9,"Low","None",3.5
"MS","Female",17,"Urban","Small","Together","1","2","at_home","other","course","father",1,"Low","0","no","no","no","no","yes","yes","yes","no","5","5","1","1","1","3",0,7,10,10,"Portuguese",9,"Medium","None",2.5
"MS","Female",18,"Urban","Large","Together","1","1","other","other","course","mother",3,"Medium","2","no","no","no","yes","yes","yes","no","yes","3","4","4","2","2","5",3,7,8,7,"Portuguese",7.33,"Low","Low",2
"MS","Female",18,"Urban","Large","Together","2","2","services","at_home","reputation","father",2,"Medium","0","no","no","no","yes","no","yes","yes","no","4","3","5","1","1","1",2,12,13,14,"Portuguese",13,"Medium","Low",3
"MS","Female",17,"Urban","Large","Together","3","3","services","services","course","mother",2,"Low","0","no","yes","no","no","yes","yes","yes","no","4","4","3","1","1","4",0,11,12,13,"Portuguese",12,"Medium","None",4
"MS","Female",18,"Urban","Small","Apart","1","2","at_home","other","reputation","mother",2,"Medium","0","no","no","no","no","yes","yes","yes","no","4","4","3","1","2","4",0,12,13,14,"Portuguese",13,"Medium","None",2.5
"MS","Female",18,"Urban","Large","Together","4","4","teacher","teacher","reputation","mother",2,"Medium","0","no","no","no","yes","no","yes","yes","no","4","3","5","1","2","1",0,18,18,18,"Portuguese",18,"High","None",5
